"Failure";"id";"sensor";"maquinas"
"yes";26;"Sensor_4";5.048568842000246
"yes";26;"Sensor_5";19.518852887802232
"yes";26;"Sensor_6";18.378289662495508
"yes";26;"Sensor_7";13.339365194596354
"yes";26;"Sensor_8";7.550217133286222
"yes";26;"Sensor_9";3.213649680671737
"yes";26;"Sensor_10";2.809037187412007
"yes";26;"Sensor_11";2.772632547697629
"yes";26;"Sensor_12";1.7915323917684642
"yes";26;"Sensor_13";1.4989494281750104
"yes";26;"Sensor_14";0.45958744933056034
"yes";26;"Sensor_15";2.234303295031343
"yes";26;"Sensor_16";1.8830349374613666
"yes";26;"Sensor_17";2.78407994384714
"yes";26;"Sensor_18";2.6949890967968217
"yes";26;"Sensor_19";2.270484115035071
"yes";26;"Sensor_20";1.913324267048334
"yes";26;"Sensor_21";0.6043315578563009
"yes";26;"Sensor_22";1.6205878153641544
"yes";26;"Sensor_23";1.6185810647270853
"yes";26;"Sensor_24";0.233239598089687
"yes";26;"Sensor_25";0.8464781090840137
"yes";27;"Sensor_1";3.0833718768502116
"yes";27;"Sensor_2";3.4551040328266307
"yes";27;"Sensor_3";4.064518047991954
"yes";27;"Sensor_4";31.022247838162432
"yes";27;"Sensor_5";3.8509081788020594
"yes";27;"Sensor_6";3.0955017582573245
"yes";27;"Sensor_7";2.1391255585273163
"yes";27;"Sensor_8";1.666076298195843
"yes";27;"Sensor_9";1.625613953151232
"yes";27;"Sensor_10";1.343755687889201
"yes";27;"Sensor_11";1.0093486359500872
"yes";27;"Sensor_12";0.7960894564554442
"yes";27;"Sensor_13";0.38089524141757297
"yes";27;"Sensor_14";0.16009888242539935
"yes";27;"Sensor_15";2.975504227373718
"yes";27;"Sensor_16";1.2262896126660094
"yes";27;"Sensor_17";0.938678159124185
"yes";27;"Sensor_18";0.8822513546170015
"yes";27;"Sensor_19";0.7183537712784961
"yes";27;"Sensor_20";0.3981347848864277
"yes";27;"Sensor_21";0.15373071018726642
"yes";27;"Sensor_22";0.6025715021330393
"yes";27;"Sensor_23";0.1727872582345398
"yes";27;"Sensor_24";0.4097920883132425
"yes";27;"Sensor_25";0.5427552477380629
"no";28;"Sensor_1";4.236286979807901
"no";28;"Sensor_2";21.7705276326515
"no";28;"Sensor_3";18.47197384907606
"no";28;"Sensor_4";8.149202281984742
"no";28;"Sensor_5";5.891339008310811
"no";28;"Sensor_6";4.614241331868511
"no";28;"Sensor_7";3.668172803816658
"no";28;"Sensor_8";2.973966762537994
"no";28;"Sensor_9";2.5654153634829573
"no";28;"Sensor_10";2.334628824769325
"no";28;"Sensor_11";2.1276759520547617
"no";28;"Sensor_12";1.9565073513590696
"no";28;"Sensor_13";1.4942948112270023
"no";28;"Sensor_14";1.2005125127231617
"no";28;"Sensor_15";1.3350472560793576
"no";28;"Sensor_16";1.369508907530224
"no";28;"Sensor_17";1.2984842494830233
"no";28;"Sensor_18";1.2133426803843634
"no";28;"Sensor_19";1.1432526658519695
"no";28;"Sensor_20";1.0990685468073056
"no";28;"Sensor_21";0.9525840281582352
"no";28;"Sensor_22";0.8209541093484548
"no";28;"Sensor_23";0.1919339272608419
"no";28;"Sensor_24";0.1321500828629798
"no";28;"Sensor_25";0.10212783711434917
"no";29;"Sensor_1";4.929558467537273
"no";29;"Sensor_2";10.75017591066952
"no";29;"Sensor_3";26.00235427759102
"no";29;"Sensor_4";11.785346203770443
"no";29;"Sensor_5";7.65958267683166
"no";29;"Sensor_6";2.778760534057122
"no";29;"Sensor_7";2.308588537042687
"no";29;"Sensor_8";1.855996773079461
"no";29;"Sensor_9";1.3370080035647651
"no";29;"Sensor_10";1.2510502693504235
"no";29;"Sensor_11";0.9316714821339309
"no";29;"Sensor_12";0.9787705476944532
"no";29;"Sensor_13";0.6472411463234519
"no";29;"Sensor_14";0.5197756633663303
"no";29;"Sensor_15";3.0176989462608788
"no";29;"Sensor_16";1.1762253858526908
"no";29;"Sensor_17";0.927136975637945
"no";29;"Sensor_18";1.3674471115901694
"no";29;"Sensor_19";1.3421204644717426
"no";29;"Sensor_20";1.5650477889087548
"no";29;"Sensor_21";1.8116224576352775
"no";29;"Sensor_22";2.0187267864838443
"no";29;"Sensor_23";2.914049043487849
"no";29;"Sensor_24";2.9712970488808326
"no";29;"Sensor_25";3.000383176445893
"yes";30;"Sensor_1";2.0010818848576015
"yes";30;"Sensor_2";4.0095596173914005
"yes";30;"Sensor_3";6.065110993260289
"yes";30;"Sensor_4";14.8039644737264
"yes";30;"Sensor_5";23.038087626376207
"yes";30;"Sensor_6";11.290914931500415
"yes";30;"Sensor_7";5.116475719086373
"yes";30;"Sensor_8";2.3223018221926184
"yes";30;"Sensor_9";3.544574381836839
"yes";30;"Sensor_10";1.7824008154834305
"yes";30;"Sensor_11";2.9840837400060134
"yes";30;"Sensor_12";1.999068678855203
"yes";30;"Sensor_13";1.7899366428802768
"yes";30;"Sensor_14";0.839320098811026
"yes";30;"Sensor_15";2.2731412165724203
"yes";30;"Sensor_16";1.4778518880825773
"yes";30;"Sensor_17";2.292145606572707
"yes";30;"Sensor_18";1.564916057934994
"yes";30;"Sensor_19";1.8451669368994363
"yes";30;"Sensor_20";1.674505925308395
"yes";30;"Sensor_21";1.7839377262321074
"yes";30;"Sensor_22";2.3135893193463035
"yes";30;"Sensor_23";3.0342214077761334
"yes";30;"Sensor_24";2.884460263621267
"yes";30;"Sensor_25";3.008283240068561
"yes";31;"Sensor_1";1.9764300740465564
"yes";31;"Sensor_2";3.3222774838648905
"yes";31;"Sensor_3";3.268578531655954
"yes";31;"Sensor_4";5.189160221836195
"yes";31;"Sensor_5";15.097646802796497
"yes";31;"Sensor_6";24.376601490928287
"yes";31;"Sensor_7";9.627246962335368
"yes";31;"Sensor_8";4.015000792534906
"yes";31;"Sensor_9";2.743851660407596
"yes";31;"Sensor_10";2.0254784922303517
"yes";31;"Sensor_11";2.045607175382401
"yes";31;"Sensor_12";1.444269787268866
"yes";31;"Sensor_13";1.2468333218312624
"yes";31;"Sensor_14";0.9514704627233758
"yes";31;"Sensor_15";0.27246729402876224
"yes";31;"Sensor_16";2.052166623391572
"yes";31;"Sensor_17";2.583522910750131
"yes";31;"Sensor_18";2.7726120612259733
"yes";31;"Sensor_19";2.873131333000087
"yes";31;"Sensor_20";2.552606858343595
"yes";31;"Sensor_21";2.7702361552865202
"yes";31;"Sensor_22";2.3432954948974585
"yes";31;"Sensor_23";2.568127712130885
"yes";31;"Sensor_24";3.0515613903487058
"yes";31;"Sensor_25";2.634488234612648
"no";32;"Sensor_1";2.4905117206362823
"no";32;"Sensor_2";32.49801845281661
"no";32;"Sensor_3";1.5271000627025606
"no";32;"Sensor_4";0.5858206211175754
"no";32;"Sensor_5";0.7079264628370578
"no";32;"Sensor_6";0.5889394389730054
"no";32;"Sensor_7";0.36771656572503286
"no";32;"Sensor_8";0.33921094749790315
"no";32;"Sensor_9";0.423754128438151
"no";32;"Sensor_10";0.3641169352072255
"no";32;"Sensor_11";0.2198242005497204
"no";32;"Sensor_12";0.1958076990181562
"no";32;"Sensor_13";0.09778954901216227
"no";32;"Sensor_14";0.15580574738459968
"no";32;"Sensor_15";2.9489731460278605
"no";32;"Sensor_16";0.050975964382889254
"no";32;"Sensor_17";0.18396629730525957
"no";32;"Sensor_18";0.23504183819113958
"no";32;"Sensor_19";0.4240694640947424
"no";32;"Sensor_20";0.7329551396428395
"no";32;"Sensor_21";1.2670645848240314
"no";32;"Sensor_22";1.7840797039452907
"no";32;"Sensor_23";2.486416039260102
"no";32;"Sensor_24";3.0328039144491585
"no";32;"Sensor_25";2.8113029368344677
"yes";33;"Sensor_1";0.7180035921916624
"yes";33;"Sensor_2";0.8164493848999372
"yes";33;"Sensor_3";2.724630242408496
"yes";33;"Sensor_4";3.9943822527950097
"yes";33;"Sensor_5";31.115371672370205
"yes";33;"Sensor_6";2.984117147410049
"yes";33;"Sensor_7";2.8722243481412475
"yes";33;"Sensor_8";1.1198476917044111
"yes";33;"Sensor_9";0.6117023962506472
"yes";33;"Sensor_10";1.648103978864268
"yes";33;"Sensor_11";1.3670507290563447
"yes";33;"Sensor_12";1.0452875662569594
"yes";33;"Sensor_13";0.37319767420838545
"yes";33;"Sensor_14";0.3096594483864066
"yes";33;"Sensor_15";1.2661535151440864
"yes";33;"Sensor_16";0.9569233141011955
"yes";33;"Sensor_17";1.5771558870071583
"yes";33;"Sensor_18";1.8041113930785488
"yes";33;"Sensor_19";0.46406996915491705
"yes";33;"Sensor_20";0.456221556761817
"yes";33;"Sensor_21";1.9015988018214198
"yes";33;"Sensor_22";2.8689796229971063
"yes";33;"Sensor_23";2.0943326627209347
"yes";33;"Sensor_24";0.633504738489036
"yes";33;"Sensor_25";1.6909002345851816
"yes";34;"Sensor_1";1.8241096287739025
"yes";34;"Sensor_2";2.516576179733343
"yes";34;"Sensor_3";4.674562702493288
"yes";34;"Sensor_4";31.4975614383067
"yes";34;"Sensor_5";4.564055546165785
"yes";34;"Sensor_6";1.6756341485690405
"yes";34;"Sensor_7";0.8837204226317174
"yes";34;"Sensor_8";0.19879629587305497
"yes";34;"Sensor_9";0.8768171642323823
"yes";34;"Sensor_10";0.5703592589269856
"yes";34;"Sensor_11";0.5063400047384558
"yes";34;"Sensor_12";0.6755824491869314
"yes";34;"Sensor_13";0.08583689347195597
"yes";34;"Sensor_14";0.3310162259944325
"yes";34;"Sensor_15";0.48219252637290533
"yes";34;"Sensor_16";2.7825133459625344
"yes";34;"Sensor_17";2.7605371926207583
"yes";34;"Sensor_18";0.7178795448665338
"yes";34;"Sensor_19";1.606390348285421
"yes";34;"Sensor_20";2.0437394006211966
"yes";34;"Sensor_21";2.7589999994345034
"yes";34;"Sensor_22";1.9843144217764614
"yes";34;"Sensor_23";0.5114400442052007
"yes";34;"Sensor_24";0.34858351484721184
"yes";34;"Sensor_25";1.318583225810242
"yes";35;"Sensor_1";2.3522269211409377
"yes";35;"Sensor_2";6.888331026145868
"yes";35;"Sensor_3";17.351146000723745
"yes";35;"Sensor_4";19.224940173467633
"yes";35;"Sensor_5";14.427638021930932
"yes";35;"Sensor_6";8.281703295508523
"yes";35;"Sensor_7";3.0490922853904197
"yes";35;"Sensor_8";2.5785340447483436
"yes";35;"Sensor_9";2.1554840001890363
"yes";35;"Sensor_10";1.4426099241555992
"yes";35;"Sensor_11";1.6745576607705779
"yes";35;"Sensor_12";1.4861951776280025
"yes";35;"Sensor_13";1.0169253851793745
"yes";35;"Sensor_14";0.8031473251256085
"yes";35;"Sensor_15";2.2311037143942953
"yes";35;"Sensor_16";0.5965010675376845
"yes";35;"Sensor_17";0.4581511637635427
"yes";35;"Sensor_18";0.9423430090330325
"yes";35;"Sensor_19";0.723351748376674
"yes";35;"Sensor_20";0.8268869168876384
"yes";35;"Sensor_21";0.7436282626178444
"yes";35;"Sensor_22";0.6710200109360308
"yes";35;"Sensor_23";0.24711075529715906
"yes";35;"Sensor_24";0.20717365674642138
"yes";35;"Sensor_25";0.06811910229886972
"no";36;"Sensor_1";2.3799352999670407
"no";36;"Sensor_2";4.677273125082514
"no";36;"Sensor_3";10.670619742848821
"no";36;"Sensor_4";27.570865200021295
"no";36;"Sensor_5";10.079864994722493
"no";36;"Sensor_6";1.8372902830972433
"no";36;"Sensor_7";2.4434396458225853
"no";36;"Sensor_8";2.12236872705371
"no";36;"Sensor_9";1.9104302011252583
"no";36;"Sensor_10";1.9444773244369309
"no";36;"Sensor_11";1.4193623689924337
"no";36;"Sensor_12";1.5316354633223028
"no";36;"Sensor_13";0.621323663601037
"no";36;"Sensor_14";0.9809434924640288
"no";36;"Sensor_15";0.5659416132608577
"no";36;"Sensor_16";2.8023406504941883
"no";36;"Sensor_17";2.2792218442576906
"no";36;"Sensor_18";1.9614420222735616
"no";36;"Sensor_19";2.323127746242367
"no";36;"Sensor_20";2.141788205516868
"no";36;"Sensor_21";2.807281875832293
"no";36;"Sensor_22";2.471390050167028
"no";36;"Sensor_23";2.9733883353257307
"no";36;"Sensor_24";2.511638765054322
"no";36;"Sensor_25";2.8799806929616327
"yes";37;"Sensor_1";2.3657601080285877
"yes";37;"Sensor_2";3.3241235115381853
"yes";37;"Sensor_3";3.1034126465741507
"yes";37;"Sensor_4";9.474198035666845
"yes";37;"Sensor_5";28.246110700266666
"yes";37;"Sensor_6";6.80195572339671
"yes";37;"Sensor_7";3.6991369843293387
"yes";37;"Sensor_8";2.577569536282165
"yes";37;"Sensor_9";2.346751524328702
"yes";37;"Sensor_10";1.3556636883477915
"yes";37;"Sensor_11";2.228957936809902
"yes";37;"Sensor_12";0.9591135656445574
"yes";37;"Sensor_13";1.2620495399813543
"yes";37;"Sensor_14";0.47070108635537655
"yes";37;"Sensor_15";2.5729327991442807
"yes";37;"Sensor_16";2.451470131924218
"yes";37;"Sensor_17";2.834497806995595
"yes";37;"Sensor_18";3.113531598804048
"yes";37;"Sensor_19";2.524550654588061
"yes";37;"Sensor_20";2.976562292376245
"yes";37;"Sensor_21";1.4544759046207079
"yes";37;"Sensor_22";1.0281593747122615
"yes";37;"Sensor_23";0.8069967525731789
"yes";37;"Sensor_24";1.4423418269564863
"yes";37;"Sensor_25";0.6677145046815555
"no";38;"Sensor_1";1.410595361123671
"no";38;"Sensor_2";1.3603400611214405
"no";38;"Sensor_3";2.4347470400886864
"no";38;"Sensor_4";5.016327962259045
"no";38;"Sensor_5";31.048856494138015
"no";38;"Sensor_6";4.271213369874249
"no";38;"Sensor_7";2.2811264056363982
"no";38;"Sensor_8";1.574232381111724
"no";38;"Sensor_9";1.7759439529089147
"no";38;"Sensor_10";1.634198466290008
"no";38;"Sensor_11";0.8018875885819813
"no";38;"Sensor_12";0.543814263813696
"no";38;"Sensor_13";0.14952076219206775
"no";38;"Sensor_14";0.38764501325967765
"no";38;"Sensor_15";0.38391667757669345
"no";38;"Sensor_16";1.3799519487045713
"no";38;"Sensor_17";1.36342877896757
"no";38;"Sensor_18";1.0330360894240922
"no";38;"Sensor_19";0.734995853915816
"no";38;"Sensor_20";1.1035285240403823
"no";38;"Sensor_21";1.1771380898783141
"no";38;"Sensor_22";2.5457304643543313
"no";38;"Sensor_23";0.4333671828093878
"no";38;"Sensor_24";1.1538022812149658
"no";38;"Sensor_25";0.40419056668649095
"yes";39;"Sensor_1";3.8683887975259155
"yes";39;"Sensor_2";23.69145194034389
"yes";39;"Sensor_3";15.335557385569599
"yes";39;"Sensor_4";8.004929522630146
"yes";39;"Sensor_5";7.3033324235446955
"yes";39;"Sensor_6";5.180582134770207
"yes";39;"Sensor_7";3.566447531214356
"yes";39;"Sensor_8";2.780755491411522
"yes";39;"Sensor_9";1.9861340973767123
"yes";39;"Sensor_10";1.93000619946363
"yes";39;"Sensor_11";1.6766208381657524
"yes";39;"Sensor_12";1.2772329450804438
"yes";39;"Sensor_13";1.780683681578779
"yes";39;"Sensor_14";0.8672580133847478
"yes";39;"Sensor_15";2.946892417323687
"yes";39;"Sensor_16";1.2060168025347837
"yes";39;"Sensor_17";1.3543746578097546
"yes";39;"Sensor_18";1.7952353135364116
"yes";39;"Sensor_19";2.003117770572648
"yes";39;"Sensor_20";1.7107922674529312
"yes";39;"Sensor_21";1.800965062542176
"yes";39;"Sensor_22";2.024321987913404
"yes";39;"Sensor_23";2.792230123415805
"yes";39;"Sensor_24";2.7986479542733296
"yes";39;"Sensor_25";2.9010056401740756
"yes";40;"Sensor_1";1.133350012169996
"yes";40;"Sensor_2";1.6682553798090856
"yes";40;"Sensor_3";5.314110417236541
"yes";40;"Sensor_4";16.817830601778727
"yes";40;"Sensor_5";20.403393158247628
"yes";40;"Sensor_6";13.898830334207908
"yes";40;"Sensor_7";8.180512669778809
"yes";40;"Sensor_8";3.205694806353417
"yes";40;"Sensor_9";2.590551185079073
"yes";40;"Sensor_10";1.7797689294048968
"yes";40;"Sensor_11";0.9274558231330805
"yes";40;"Sensor_12";1.740531202592433
"yes";40;"Sensor_13";0.9294553407146412
"yes";40;"Sensor_14";0.7086887601997032
"yes";40;"Sensor_15";1.8799921455501318
"yes";40;"Sensor_16";1.460648990320419
"yes";40;"Sensor_17";2.3842142036581615
"yes";40;"Sensor_18";2.7223047742602393
"yes";40;"Sensor_19";2.2446152473538774
"yes";40;"Sensor_20";2.6468563392803346
"yes";40;"Sensor_21";3.0159813533916875
"yes";40;"Sensor_22";2.7034836933010307
"yes";40;"Sensor_23";2.71112835628214
"yes";40;"Sensor_24";2.9669105892704186
"yes";40;"Sensor_25";2.125169660471852
"yes";41;"Sensor_1";1.671550380345289
"yes";41;"Sensor_2";2.900302503964431
"yes";41;"Sensor_3";2.955442568978635
"yes";41;"Sensor_4";4.743336574167196
"yes";41;"Sensor_5";11.078661533621238
"yes";41;"Sensor_6";17.25172814792818
"yes";41;"Sensor_7";19.680793944172997
"yes";41;"Sensor_8";10.868417061783125
"yes";41;"Sensor_9";3.855931814114903
"yes";41;"Sensor_10";3.308906326519723
"yes";41;"Sensor_11";2.2765742097426767
"yes";41;"Sensor_12";2.080043402616964
"yes";41;"Sensor_13";1.4904985390957888
"yes";41;"Sensor_14";1.028501378596366
"yes";41;"Sensor_15";0.5188333112962453
"yes";41;"Sensor_16";2.241940114623132
"yes";41;"Sensor_17";0.958087323880072
"yes";41;"Sensor_18";2.229014202935006
"yes";41;"Sensor_19";2.2212917365488956
"yes";41;"Sensor_20";2.5183779071999766
"yes";41;"Sensor_21";2.3491017562155236
"yes";41;"Sensor_22";2.439518886581762
"yes";41;"Sensor_23";3.0194200935442383
"yes";41;"Sensor_24";2.9796920319253957
"yes";41;"Sensor_25";3.062083090093224
"no";42;"Sensor_1";3.0159064176445147
"no";42;"Sensor_2";3.774015233189171
"no";42;"Sensor_3";15.710336850141443
"no";42;"Sensor_4";24.07427355062748
"no";42;"Sensor_5";9.306059676147518
"no";42;"Sensor_6";4.62043666359573
"no";42;"Sensor_7";3.458309706497905
"no";42;"Sensor_8";2.828965365436096
"no";42;"Sensor_9";2.3822711497113995
"no";42;"Sensor_10";2.3451523323678276
"no";42;"Sensor_11";1.5963171475630678
"no";42;"Sensor_12";2.10182760955534
"no";42;"Sensor_13";1.3035072311206777
"no";42;"Sensor_14";0.8969220299707144
"no";42;"Sensor_15";0.49373564606886516
"no";42;"Sensor_16";1.615862830831601
"no";42;"Sensor_17";1.1519718009729192
"no";42;"Sensor_18";1.6152576818416209
"no";42;"Sensor_19";1.2561645752175605
"no";42;"Sensor_20";1.2005940325090216
"no";42;"Sensor_21";1.1699257645174628
"no";42;"Sensor_22";0.9847655266190068
"no";42;"Sensor_23";0.383520389589219
"no";42;"Sensor_24";0.1276942238101585
"no";42;"Sensor_25";0.3483010185986594
"no";43;"Sensor_1";3.045730333486897
"no";43;"Sensor_2";6.578682482696112
"no";43;"Sensor_3";28.636749736153984
"no";43;"Sensor_4";5.934490907794626
"no";43;"Sensor_5";6.257110931322652
"no";43;"Sensor_6";3.7921064943584035
"no";43;"Sensor_7";3.0769096599688477
"no";43;"Sensor_8";1.9628989256026619
"no";43;"Sensor_9";2.3638364860258116
"no";43;"Sensor_10";1.994457695640119
"no";43;"Sensor_11";1.7227251553185756
"no";43;"Sensor_12";1.2805825655479475
"no";43;"Sensor_13";1.2665953794933065
"no";43;"Sensor_14";1.042889786303472
"no";43;"Sensor_15";1.4220862232069318
"no";43;"Sensor_16";1.4581832771608916
"no";43;"Sensor_17";1.8242047501748437
"no";43;"Sensor_18";1.8260676686848598
"no";43;"Sensor_19";1.7138872158309078
"no";43;"Sensor_20";1.7755584831058446
"no";43;"Sensor_21";2.0542244283097357
"no";43;"Sensor_22";2.3050739264985554
"no";43;"Sensor_23";3.0017007487497276
"no";43;"Sensor_24";3.042827788379314
"no";43;"Sensor_25";2.9677134992440672
"no";44;"Sensor_1";1.781277681099075
"no";44;"Sensor_2";8.046641940590908
"no";44;"Sensor_3";29.817390403426675
"no";44;"Sensor_4";6.923225475374727
"no";44;"Sensor_5";3.498000658859334
"no";44;"Sensor_6";2.710678061165007
"no";44;"Sensor_7";1.8708118329364347
"no";44;"Sensor_8";1.0834508431576648
"no";44;"Sensor_9";0.9675805707060134
"no";44;"Sensor_10";0.77908106651917
"no";44;"Sensor_11";1.0175954634240387
"no";44;"Sensor_12";0.7219158324685627
"no";44;"Sensor_13";0.5502618182677708
"no";44;"Sensor_14";0.3873988955003532
"no";44;"Sensor_15";1.400611254611867
"no";44;"Sensor_16";2.069454327641599
"no";44;"Sensor_17";2.274851808936039
"no";44;"Sensor_18";2.059851497797765
"no";44;"Sensor_19";2.690077821685847
"no";44;"Sensor_20";2.5515448613452465
"no";44;"Sensor_21";2.168385889878997
"no";44;"Sensor_22";2.4850312652860276
"no";44;"Sensor_23";2.964048794374434
"no";44;"Sensor_24";2.7896092659935596
"no";44;"Sensor_25";2.860399994812926
"no";45;"Sensor_1";8.365085736262627
"no";45;"Sensor_2";21.160363895746272
"no";45;"Sensor_3";16.917370993534444
"no";45;"Sensor_4";10.288129911171433
"no";45;"Sensor_5";5.168892811336644
"no";45;"Sensor_6";3.227223226940906
"no";45;"Sensor_7";2.7007592903381106
"no";45;"Sensor_8";2.1040381956128726
"no";45;"Sensor_9";1.9155928986515696
"no";45;"Sensor_10";1.6265628174980653
"no";45;"Sensor_11";1.2363936843574168
"no";45;"Sensor_12";1.1006876599380042
"no";45;"Sensor_13";0.9951155536702275
"no";45;"Sensor_14";0.7490603322650734
"no";45;"Sensor_15";2.9899287419811493
"no";45;"Sensor_16";0.8572597572367628
"no";45;"Sensor_17";0.8287246102958296
"no";45;"Sensor_18";0.8084030104014859
"no";45;"Sensor_19";0.8028156693646437
"no";45;"Sensor_20";0.674123404686755
"no";45;"Sensor_21";0.7978944646587971
"no";45;"Sensor_22";0.8118875961938583
"no";45;"Sensor_23";0.2218742832680128
"no";45;"Sensor_24";0.13699667702301388
"no";45;"Sensor_25";0.06073611873447889
"no";46;"Sensor_1";2.7313769635344247
"no";46;"Sensor_2";5.339485252505867
"no";46;"Sensor_3";29.265665027402047
"no";46;"Sensor_4";5.433089670148378
"no";46;"Sensor_5";4.682608071056882
"no";46;"Sensor_6";2.9069323930264743
"no";46;"Sensor_7";2.5148015286129275
"no";46;"Sensor_8";1.6915210864311525
"no";46;"Sensor_9";1.7085417677874535
"no";46;"Sensor_10";1.4897711091745525
"no";46;"Sensor_11";1.3474368012543616
"no";46;"Sensor_12";0.9010836651422764
"no";46;"Sensor_13";0.966923500722716
"no";46;"Sensor_14";0.6748500695674363
"no";46;"Sensor_15";2.2623066193423487
"no";46;"Sensor_16";1.6601548186997572
"no";46;"Sensor_17";1.1248873027633226
"no";46;"Sensor_18";1.006713839105455
"no";46;"Sensor_19";1.1399866926166498
"no";46;"Sensor_20";1.3469092278212478
"no";46;"Sensor_21";0.7854311908948394
"no";46;"Sensor_22";0.7042184105428492
"no";46;"Sensor_23";0.10938193109263697
"no";46;"Sensor_24";0.12065223041964983
"no";46;"Sensor_25";0.27695558387507824
"no";47;"Sensor_1";1.440210208981604
"no";47;"Sensor_2";0.5445711179693982
"no";47;"Sensor_3";1.3772187666762756
"no";47;"Sensor_4";1.0843899036918183
"no";47;"Sensor_5";31.94555085106843
"no";47;"Sensor_6";1.4698804353960677
"no";47;"Sensor_7";1.2016495011535175
"no";47;"Sensor_8";0.23433851259778574
"no";47;"Sensor_9";0.8250378218918271
"no";47;"Sensor_10";1.0183680956820365
"no";47;"Sensor_11";1.0851030950217535
"no";47;"Sensor_12";0.05622204660150504
"no";47;"Sensor_13";0.6141398082168261
"no";47;"Sensor_14";0.4898911020211587
"no";47;"Sensor_15";0.4379951690355071
"no";47;"Sensor_16";0.6360840462157936
"no";47;"Sensor_17";2.596488518444229
"no";47;"Sensor_18";2.7742781250922146
"no";47;"Sensor_19";2.0728379037927818
"no";47;"Sensor_20";1.6375242919798287
"no";47;"Sensor_21";1.7607331357002747
"no";47;"Sensor_22";0.7081972432918648
"no";47;"Sensor_23";1.2286820658865718
"no";47;"Sensor_24";0.394272023863057
"no";47;"Sensor_25";0.04025299804022596
"yes";48;"Sensor_1";2.462144361646968
"yes";48;"Sensor_2";3.3090896626405177
"yes";48;"Sensor_3";3.843387421273267
"yes";48;"Sensor_4";25.17514511776275
"yes";48;"Sensor_5";13.037792469007544
"yes";48;"Sensor_6";8.052877463295278
"yes";48;"Sensor_7";5.743222317870754
"yes";48;"Sensor_8";4.010626981418318
"yes";48;"Sensor_9";4.64351738240375
"yes";48;"Sensor_10";2.9735576693209906
"yes";48;"Sensor_11";2.5654138847907153
"yes";48;"Sensor_12";1.7757784211869014
"yes";48;"Sensor_13";1.2783239015817764
"yes";48;"Sensor_14";1.319549407490566
"yes";48;"Sensor_15";2.8681686675719815
"yes";48;"Sensor_16";0.22973800412068318
"yes";48;"Sensor_17";0.7718022867553327
"yes";48;"Sensor_18";0.9486868278956753
"yes";48;"Sensor_19";1.4002039283944552
"yes";48;"Sensor_20";1.5412248613658692
"yes";48;"Sensor_21";1.4810891849417143
"yes";48;"Sensor_22";1.6367988282569836
"yes";48;"Sensor_23";3.043705879314448
"yes";48;"Sensor_24";2.870621762695416
"yes";48;"Sensor_25";3.0095513184417593
"no";49;"Sensor_1";2.466957165797761
"no";49;"Sensor_2";7.025814480375685
"no";49;"Sensor_3";30.147284664395507
"no";49;"Sensor_4";5.676922029441369
"no";49;"Sensor_5";0.899325659331504
"no";49;"Sensor_6";1.4046035772336185
"no";49;"Sensor_7";1.0622373648667798
"no";49;"Sensor_8";0.6296307514792693
"no";49;"Sensor_9";0.5841617980439661
"no";49;"Sensor_10";0.13098040209819545
"no";49;"Sensor_11";0.31114543002380796
"no";49;"Sensor_12";0.18484305632737924
"no";49;"Sensor_13";0.25026698904811046
"no";49;"Sensor_14";0.1359793908134751
"no";49;"Sensor_15";2.684321606828336
"no";49;"Sensor_16";0.7019099643958069
"no";49;"Sensor_17";1.4859899302459585
"no";49;"Sensor_18";1.2439118198498942
"no";49;"Sensor_19";1.8327698129679724
"no";49;"Sensor_20";1.834940874920829
"no";49;"Sensor_21";1.4593746674732029
"no";49;"Sensor_22";1.8059712789543076
"no";49;"Sensor_23";2.8451311964230923
"no";49;"Sensor_24";3.120647867527352
"no";49;"Sensor_25";3.070226103404156
"yes";50;"Sensor_1";0.35762382744839677
"yes";50;"Sensor_2";2.048977144004264
"yes";50;"Sensor_3";2.74259669226508
"yes";50;"Sensor_4";12.995981420748224
"yes";50;"Sensor_5";26.352305796720852
"yes";50;"Sensor_6";9.188131880217517
"yes";50;"Sensor_7";4.454577345681015
"yes";50;"Sensor_8";3.497764991631936
"yes";50;"Sensor_9";3.129003047797649
"yes";50;"Sensor_10";1.7588420187927896
"yes";50;"Sensor_11";1.3658915507677827
"yes";50;"Sensor_12";0.44276773317794205
"yes";50;"Sensor_13";0.09081806706469034
"yes";50;"Sensor_14";0.511178226323467
"yes";50;"Sensor_15";2.630900558411162
"yes";50;"Sensor_16";1.6149274150375494
"yes";50;"Sensor_17";2.3422233966440573
"yes";50;"Sensor_18";2.369486945809257
"yes";50;"Sensor_19";2.9964702781402397
"yes";50;"Sensor_20";2.603859794946802
"yes";50;"Sensor_21";3.1026488723675185
"yes";50;"Sensor_22";2.3836597969033146
"yes";50;"Sensor_23";0.6916289483530565
"yes";50;"Sensor_24";2.8304623319750757
"yes";50;"Sensor_25";0.8079448402788052
"yes";51;"Sensor_1";0.7781589955210536
"yes";51;"Sensor_2";4.278380979808463
"yes";51;"Sensor_3";31.407595069077438
"yes";51;"Sensor_4";4.403139986709034
"yes";51;"Sensor_5";1.244750612173373
"yes";51;"Sensor_6";0.9527781421358613
"yes";51;"Sensor_7";0.6907658004257845
"yes";51;"Sensor_8";0.4190375505046406
"yes";51;"Sensor_9";0.42664674168440686
